id,residence_name,council_id
78864,"Maua, Kanyenye, Tabora Kaskazini, Tabora MC",78743
78865,"Mkunazini, Kanyenye, Tabora Kaskazini, Tabora MC",78743
78866,"Msikitini, Kanyenye, Tabora Kaskazini, Tabora MC",78743
78867,"Kazembe, Kanyenye, Tabora Kaskazini, Tabora MC",78743
78868,"Madrasat, Kanyenye, Tabora Kaskazini, Tabora MC",78743
78869,"kakola, Kanyenye, Tabora Kaskazini, Tabora MC",78743
78870,"Sido, Kanyenye, Tabora Kaskazini, Tabora MC",78743
78871,"Uhindini, Kanyenye, Tabora Kaskazini, Tabora MC",78743
78872,"Kahama, Kanyenye, Tabora Kaskazini, Tabora MC",78743
78873,"Kanisani, Kanyenye, Tabora Kaskazini, Tabora MC",78743
78874,"Uhazili, Kanyenye, Tabora Kaskazini, Tabora MC",78743
78875,"TTC, Kanyenye, Tabora Kaskazini, Tabora MC",78743
78877,"Mwanzaroad, Mbugani, Tabora Kaskazini, Tabora MC",78743
78878,"Kamna, Mbugani, Tabora Kaskazini, Tabora MC",78743
78879,"Sukuma, Mbugani, Tabora Kaskazini, Tabora MC",78743
78880,"Usule, Mbugani, Tabora Kaskazini, Tabora MC",78743
78881,"Lumaliza, Mbugani, Tabora Kaskazini, Tabora MC",78743
78882,"Kheri, Mbugani, Tabora Kaskazini, Tabora MC",78743
78883,"Kijiweni, Mbugani, Tabora Kaskazini, Tabora MC",78743
78884,"Shule, Mbugani, Tabora Kaskazini, Tabora MC",78743
78885,"Minazimikinda, Mbugani, Tabora Kaskazini, Tabora MC",78743
78886,"Mihogoni, Mbugani, Tabora Kaskazini, Tabora MC",78743
78887,"Kazaroho, Mbugani, Tabora Kaskazini, Tabora MC",78743
78889,"Mayeye, Cheyo, Tabora Kaskazini, Tabora MC",78743
78890,"Shalua, Cheyo, Tabora Kaskazini, Tabora MC",78743
78891,"Boma, Cheyo, Tabora Kaskazini, Tabora MC",78743
78892,"Nyuki, Cheyo, Tabora Kaskazini, Tabora MC",78743
78893,"Ikulu, Cheyo, Tabora Kaskazini, Tabora MC",78743
78894,"Maselele, Cheyo, Tabora Kaskazini, Tabora MC",78743
78896,"Ndevelwa, Ndevelwa, Tabora Kaskazini, Tabora MC",78743
78901,"Chang'ombe, Ndevelwa, Tabora Kaskazini, Tabora MC",78743
78905,"Izenga, Ndevelwa, Tabora Kaskazini, Tabora MC",78743
78908,"Itulu, Ndevelwa, Tabora Kaskazini, Tabora MC",78743
78912,"Inala one, Ndevelwa, Tabora Kaskazini, Tabora MC",78743
78917,"Shauri moyo, Ndevelwa, Tabora Kaskazini, Tabora MC",78743
78922,"Zugimulole, Ndevelwa, Tabora Kaskazini, Tabora MC",78743
78928,"Kalunde, Kalunde, Tabora Kaskazini, Tabora MC",78743
78933,"Ulamba, Kalunde, Tabora Kaskazini, Tabora MC",78743
78936,"Izimbili, Kalunde, Tabora Kaskazini, Tabora MC",78743
78938,"Lusangi, Kalunde, Tabora Kaskazini, Tabora MC",78743
78944,"Blockfarm, Kalunde, Tabora Kaskazini, Tabora MC",78743
78950,"Uyui, Uyui, Tabora Kaskazini, Tabora MC",78743
78956,"Kalumwa, Uyui, Tabora Kaskazini, Tabora MC",78743
78960,"Kakulungu, Uyui, Tabora Kaskazini, Tabora MC",78743
78966,"Ugenge, Uyui, Tabora Kaskazini, Tabora MC",78743
78970,"Imalamihayo, Uyui, Tabora Kaskazini, Tabora MC",78743
78973,"Timkeni, Uyui, Tabora Kaskazini, Tabora MC",78743
78977,"Tumbi, Tumbi, Tabora Kaskazini, Tabora MC",78743
78994,"Itonjanda, Itonjanda, Tabora Kaskazini, Tabora MC",78743
79021,"Ifucha kati, Ifucha, Tabora Kaskazini, Tabora MC",78743
79025,"Kazima, Ifucha, Tabora Kaskazini, Tabora MC",78743
79029,"usuhilo, Ifucha, Tabora Kaskazini, Tabora MC",78743
79035,"Kabila, Kabila, Tabora Kaskazini, Tabora MC",78743
79040,"Umanda, Kabila, Tabora Kaskazini, Tabora MC",78743
79044,"Igambilo, Misha, Tabora Kaskazini, Tabora MC",78743
79050,"Itaga, Misha, Tabora Kaskazini, Tabora MC",78743
79057,"Masagala, Kakola, Tabora Kaskazini, Tabora MC",78743
79062,"Magoweko, Kakola, Tabora Kaskazini, Tabora MC",78743
79067,"Kakola, Kakola, Tabora Kaskazini, Tabora MC",78743
79072,"Itetemia, Itetemia, Tabora Kaskazini, Tabora MC",78743
79073,"Ntalikwa, Itetemia, Tabora Kaskazini, Tabora MC",78743
79080,"Ntalikwa, Ntalikwa, Tabora Kusini, Tabora MC",78743
79081,"Lusangi/Mtakuja, Ntalikwa, Tabora Kusini, Tabora MC",78743
79091,"Ibiri, Ibiri, Uyui, Tabora (Uyui) DC",79088
79096,"Kilungu, Ibiri, Uyui, Tabora (Uyui) DC",79088
79099,"Milumba, Ibiri, Uyui, Tabora (Uyui) DC",79088
79103,"Isimu, Ibiri, Uyui, Tabora (Uyui) DC",79088
79106,"Mwakashindye, Ibiri, Uyui, Tabora (Uyui) DC",79088
79110,"Kagera, Ibiri, Uyui, Tabora (Uyui) DC",79088
79113,"Inonelwa, Ibiri, Uyui, Tabora (Uyui) DC",79088
79117,"Mkalya, Ibiri, Uyui, Tabora (Uyui) DC",79088
79124,"Migungumalo, Usagari, Uyui, Tabora (Uyui) DC",79088
79131,"Azimio, Usagari, Uyui, Tabora (Uyui) DC",79088
79137,"Msimba, Usagari, Uyui, Tabora (Uyui) DC",79088
79142,"Imalauduki A, Usagari, Uyui, Tabora (Uyui) DC",79088
79152,"Ilolangulu, Ilolangulu, Ilolangulu, Tabora (Uyui) DC",79088
79159,"Ilolangulu Kusini, Ilolangulu, Ilolangulu, Tabora (Uyui) DC",79088
79164,"Isenga, Ilolangulu, Ilolangulu, Tabora (Uyui) DC",79088
79167,"Kasisi 'A', Ilolangulu, Ilolangulu, Tabora (Uyui) DC",79088
79171,"Mpenge, Ilolangulu, Ilolangulu, Tabora (Uyui) DC",79088
79175,"Ngokolo, Ilolangulu, Ilolangulu, Tabora (Uyui) DC",79088
79180,"Isila, Isila, Ilolangulu, Tabora (Uyui) DC",79088
79186,"Kasisi 'B', Isila, Ilolangulu, Tabora (Uyui) DC",79088
79192,"Mbola, Isila, Ilolangulu, Tabora (Uyui) DC",79088
79197,"Mbola Mashariki, Isila, Ilolangulu, Tabora (Uyui) DC",79088
79202,"Ulimakafu, Isila, Ilolangulu, Tabora (Uyui) DC",79088
79208,"Mabama, Mabama, Ilolangulu, Tabora (Uyui) DC",79088
79215,"Tumaini, Mabama, Ilolangulu, Tabora (Uyui) DC",79088
79221,"Ideka, Mabama, Ilolangulu, Tabora (Uyui) DC",79088
79225,"Utula, Mabama, Ilolangulu, Tabora (Uyui) DC",79088
79231,"Katunda, Mabama, Ilolangulu, Tabora (Uyui) DC",79088
79237,"Kalola, Kalola, Ilolangulu, Tabora (Uyui) DC",79088
79244,"Maswanya, Kalola, Ilolangulu, Tabora (Uyui) DC",79088
79250,"Mbiti, Kalola, Ilolangulu, Tabora (Uyui) DC",79088
79256,"Msiliembe, Kalola, Ilolangulu, Tabora (Uyui) DC",79088
79262,"Blockfarm, Kalola, Ilolangulu, Tabora (Uyui) DC",79088
79268,"Ndono, Ndono, Ilolangulu, Tabora (Uyui) DC",79088
79274,"Itinka, Ndono, Ilolangulu, Tabora (Uyui) DC",79088
79278,"Utemini, Ndono, Ilolangulu, Tabora (Uyui) DC",79088
79283,"Chali, Ndono, Ilolangulu, Tabora (Uyui) DC",79088
79288,"Imalamihayo, Ndono, Ilolangulu, Tabora (Uyui) DC",79088
79294,"Nkulusi, Ndono, Ilolangulu, Tabora (Uyui) DC",79088
79298,"Tupendane, Ndono, Ilolangulu, Tabora (Uyui) DC",79088
79302,"Tulieni, Ndono, Ilolangulu, Tabora (Uyui) DC",79088
79307,"Ufuluma, Ufuluma, Ilolangulu, Tabora (Uyui) DC",79088
79313,"Ugowola, Ufuluma, Ilolangulu, Tabora (Uyui) DC",79088
79319,"Chesa, Ufuluma, Ilolangulu, Tabora (Uyui) DC",79088
79324,"Mtimbola, Ufuluma, Ilolangulu, Tabora (Uyui) DC",79088
79330,"Mfuto, Ufuluma, Ilolangulu, Tabora (Uyui) DC",79088
79334,"Bulima, Ufuluma, Ilolangulu, Tabora (Uyui) DC",79088
79339,"Makazi, Makazi, Ilolangulu, Tabora (Uyui) DC",79088
79344,"Ndobha, Makazi, Ilolangulu, Tabora (Uyui) DC",79088
79350,"Sawewe, Makazi, Ilolangulu, Tabora (Uyui) DC",79088
79356,"Sala, Makazi, Ilolangulu, Tabora (Uyui) DC",79088
79362,"Makomba, Makazi, Ilolangulu, Tabora (Uyui) DC",79088
79370,"Miyenze, Miyenze, Igalula, Tabora (Uyui) DC",79088
79378,"Nsahulo, Miyenze, Igalula, Tabora (Uyui) DC",79088
79384,"Matuga, Miyenze, Igalula, Tabora (Uyui) DC",79088
79390,"Nyankombe, Miyenze, Igalula, Tabora (Uyui) DC",79088
79395,"Songambele, Miyenze, Igalula, Tabora (Uyui) DC",79088
79400,"Idekaminso, Miyenze, Igalula, Tabora (Uyui) DC",79088
79407,"Mwadaudi, Miyenze, Igalula, Tabora (Uyui) DC",79088
79415,"Miswaki, Miswaki, Igalula, Tabora (Uyui) DC",79088
79420,"Kalangale, Miswaki, Igalula, Tabora (Uyui) DC",79088
79425,"Igudi, Miswaki, Igalula, Tabora (Uyui) DC",79088
79430,"Mwamdalaigwe, Miswaki, Igalula, Tabora (Uyui) DC",79088
79435,"Lutona, Loya, Igalula, Tabora (Uyui) DC",79088
79443,"Migongwa, Loya, Igalula, Tabora (Uyui) DC",79088
79448,"Loya, Loya, Igalula, Tabora (Uyui) DC",79088
79455,"Mlimani, Loya, Igalula, Tabora (Uyui) DC",79088
79461,"Mwamabondo, Loya, Igalula, Tabora (Uyui) DC",79088
79467,"Magulyati, Loya, Igalula, Tabora (Uyui) DC",79088
79472,"Goweko, Goweko, Igalula, Tabora (Uyui) DC",79088
79478,"Kamama, Goweko, Igalula, Tabora (Uyui) DC",79088
79484,"Imalakaseko, Goweko, Igalula, Tabora (Uyui) DC",79088
79489,"Mwitikila, Goweko, Igalula, Tabora (Uyui) DC",79088
79498,"Tura, Tura, Igalula, Tabora (Uyui) DC",79088
79503,"Malema, Tura, Igalula, Tabora (Uyui) DC",79088
79507,"Kalangasi, Tura, Igalula, Tabora (Uyui) DC",79088
79510,"Nkongwa, Tura, Igalula, Tabora (Uyui) DC",79088
79515,"Munyu, Tura, Igalula, Tabora (Uyui) DC",79088
79521,"Mwamlela, Tura, Igalula, Tabora (Uyui) DC",79088
79528,"Kimungi, Nsololo, Igalula, Tabora (Uyui) DC",79088
79534,"Ntalasha, Nsololo, Igalula, Tabora (Uyui) DC",79088
79539,"Tambukareli, Nsololo, Igalula, Tabora (Uyui) DC",79088
79545,"Nyauwanga, Nsololo, Igalula, Tabora (Uyui) DC",79088
79549,"Nsololo, Nsololo, Igalula, Tabora (Uyui) DC",79088
79555,"Kigwa 'B', Kigwa, Igalula, Tabora (Uyui) DC",79088
79559,"Matanda, Kigwa, Igalula, Tabora (Uyui) DC",79088
79562,"Nzigala, Kigwa, Igalula, Tabora (Uyui) DC",79088
79568,"Itundakulu, Kigwa, Igalula, Tabora (Uyui) DC",79088
79573,"Kinamagi, Kigwa, Igalula, Tabora (Uyui) DC",79088
79578,"Mbuyuni, Kigwa, Igalula, Tabora (Uyui) DC",79088
79584,"Igalula, Igalula, Igalula, Tabora (Uyui) DC",79088
79589,"Isenefu, Igalula, Igalula, Tabora (Uyui) DC",79088
79594,"Kawekapina, Igalula, Igalula, Tabora (Uyui) DC",79088
79598,"Ipululu, Igalula, Igalula, Tabora (Uyui) DC",79088
79601,"Vumilia, Igalula, Igalula, Tabora (Uyui) DC",79088
79607,"Kizengi, Kizengi, Igalula, Tabora (Uyui) DC",79088
79612,"Kabisile, Kizengi, Igalula, Tabora (Uyui) DC",79088
79618,"Malongwe, Kizengi, Igalula, Tabora (Uyui) DC",79088
79624,"Isuli, Kizengi, Igalula, Tabora (Uyui) DC",79088
79630,"Mwamdaki, Kizengi, Igalula, Tabora (Uyui) DC",79088
79636,"Mpumbuli, Kizengi, Igalula, Tabora (Uyui) DC",79088
79642,"Gengesita, Kizengi, Igalula, Tabora (Uyui) DC",79088
79648,"Lutende, Lutende, Igalula, Tabora (Uyui) DC",79088
79658,"Simbodamalu, Lutende, Igalula, Tabora (Uyui) DC",79088
79665,"Mwisole, Lutende, Igalula, Tabora (Uyui) DC",79088
79675,"Itaga, Lutende, Igalula, Tabora (Uyui) DC",79088
79682,"Mwakadala, Mmale, Igalula, Tabora (Uyui) DC",79088
79689,"Mmale, Mmale, Igalula, Tabora (Uyui) DC",79088
79695,"Mwamakoye, Mmale, Igalula, Tabora (Uyui) DC",79088
79701,"Mbulumbulu, Mmale, Igalula, Tabora (Uyui) DC",79088
79708,"Ishihimulwa, Bukumbi, Igalula, Tabora (Uyui) DC",79088
79715,"Ilundo, Bukumbi, Igalula, Tabora (Uyui) DC",79088
79720,"Nyangahe, Bukumbi, Igalula, Tabora (Uyui) DC",79088
79726,"Kigwanhona, Bukumbi, Igalula, Tabora (Uyui) DC",79088
79733,"Magiri, Magiri, Igalula, Tabora (Uyui) DC",79088
79738,"Mayombo, Magiri, Igalula, Tabora (Uyui) DC",79088
79743,"Kinyamwe, Magiri, Igalula, Tabora (Uyui) DC",79088
79749,"Imalampaka, Magiri, Igalula, Tabora (Uyui) DC",79088
79754,"Kalemela, Magiri, Igalula, Tabora (Uyui) DC",79088
79761,"Saw Mills, Magiri, Igalula, Tabora (Uyui) DC",79088
79766,"Kikungu, Magiri, Igalula, Tabora (Uyui) DC",79088
79772,"Mbeya, Igulungu, Igalula, Tabora (Uyui) DC",79088
79777,"Busenda, Igulungu, Igalula, Tabora (Uyui) DC",79088
79782,"Gilimba, Igulungu, Igalula, Tabora (Uyui) DC",79088
79789,"Nhumbo, Igulungu, Igalula, Tabora (Uyui) DC",79088
79795,"Upuge, Upuge, Igalula, Tabora (Uyui) DC",79088
79799,"Uhuru, Upuge, Igalula, Tabora (Uyui) DC",79088
79802,"Kasenga, Upuge, Igalula, Tabora (Uyui) DC",79088
79805,"Lunguya, Upuge, Igalula, Tabora (Uyui) DC",79088
79809,"Mhogwe, Upuge, Igalula, Tabora (Uyui) DC",79088
79814,"Kongombiti, Upuge, Igalula, Tabora (Uyui) DC",79088
79819,"Shitage, Shitage, Igalula, Tabora (Uyui) DC",79088
79824,"Bukala, Shitage, Igalula, Tabora (Uyui) DC",79088
79829,"Nkutu, Shitage, Igalula, Tabora (Uyui) DC",79088
79832,"Mhulidede, Shitage, Igalula, Tabora (Uyui) DC",79088
79836,"Bukiri, Shitage, Igalula, Tabora (Uyui) DC",79088
79842,"Ibelamilundi, Ibelamilundi, Igalula, Tabora (Uyui) DC",79088
79848,"Itobela, Ibelamilundi, Igalula, Tabora (Uyui) DC",79088
79855,"Mtakuja, Ibelamilundi, Igalula, Tabora (Uyui) DC",79088
79861,"Isenegezya, Ibelamilundi, Igalula, Tabora (Uyui) DC",79088
79868,"Nsimbo, Nsimbo, Igalula, Tabora (Uyui) DC",79088
79874,"Hiari Ya Moyo, Nsimbo, Igalula, Tabora (Uyui) DC",79088
79879,"Mputi, Nsimbo, Igalula, Tabora (Uyui) DC",79088
79883,"Kagera, Nsimbo, Igalula, Tabora (Uyui) DC",79088
79888,"Isikizya, Isikizya, Igalula, Tabora (Uyui) DC",79088
79895,"Mswa, Isikizya, Igalula, Tabora (Uyui) DC",79088
79901,"Ilolwansimba, Isikizya, Igalula, Tabora (Uyui) DC",79088
79909,"Ikonola, Isikizya, Igalula, Tabora (Uyui) DC",79088
79916,"Igoko, Isikizya, Igalula, Tabora (Uyui) DC",79088
79929,"Ibushi, Isikizya, Igalula, Tabora (Uyui) DC",79088
79936,"Ikongolo, Ikongolo, Igalula, Tabora (Uyui) DC",79088
79941,"Kanyenye, Ikongolo, Igalula, Tabora (Uyui) DC",79088
79947,"Majengo, Ikongolo, Igalula, Tabora (Uyui) DC",79088
79952,"Kiwembe, Ikongolo, Igalula, Tabora (Uyui) DC",79088
79958,"Nzubuka, Nzubuka, Igalula, Tabora (Uyui) DC",79088
79962,"Izuga wima, Nzubuka, Igalula, Tabora (Uyui) DC",79088
79970,"Kapilula, Kapilula, Urambo Mjini, Urambo DC",79967
79974,"Ulasa A, Kapilula, Urambo Mjini, Urambo DC",79967
79978,"Ulasa B, Kapilula, Urambo Mjini, Urambo DC",79967
79984,"Itundu, Itundu, Urambo Mjini, Urambo DC",79967
79989,"Kitete, Itundu, Urambo Mjini, Urambo DC",79967
79992,"Mpigwa, Itundu, Urambo Mjini, Urambo DC",79967
79998,"Kasisi, Kasisi, Urambo Mjini, Urambo DC",79967
80002,"Wema, Kasisi, Urambo Mjini, Urambo DC",79967
80006,"Azimio, Kasisi, Urambo Mjini, Urambo DC",79967
80011,"Mapambano, Kasisi, Urambo Mjini, Urambo DC",79967
80016,"Imalamakoye, Imalamakoye, Urambo Mjini, Urambo DC",79967
80022,"Nsenda, Nsenda, Urambo Mjini, Urambo DC",79967
80025,"Itebulanda, Nsenda, Urambo Mjini, Urambo DC",79967
80028,"Utenge, Nsenda, Urambo Mjini, Urambo DC",79967
80031,"Mtakuja, Nsenda, Urambo Mjini, Urambo DC",79967
80034,"Kangeme, Nsenda, Urambo Mjini, Urambo DC",79967
80038,"Nkokoto, Vumilia, Urambo Mjini, Urambo DC",79967
80043,"Vumilia, Vumilia, Urambo Mjini, Urambo DC",79967
80048,"Uhuru, Vumilia, Urambo Mjini, Urambo DC",79967
80054,"Motomoto, Vumilia, Urambo Mjini, Urambo DC",79967
80061,"Chekeleni, Vumilia, Urambo Mjini, Urambo DC",79967
80065,"Songambele, Songambele, Urambo Mjini, Urambo DC",79967
80072,"Unzali, Songambele, Urambo Mjini, Urambo DC",79967
80077,"Jionee mwenyewe, Songambele, Urambo Mjini, Urambo DC",79967
80082,"Mlangale, Songambele, Urambo Mjini, Urambo DC",79967
80087,"Ukwanga, Songambele, Urambo Mjini, Urambo DC",79967
80093,"Uyogo, Uyogo, Urambo Mjini, Urambo DC",79967
80097,"Igunguli, Uyogo, Urambo Mjini, Urambo DC",79967
80104,"Kasela, Uyogo, Urambo Mjini, Urambo DC",79967
80107,"Igembensabo, Uyogo, Urambo Mjini, Urambo DC",79967
80111,"Milambo, Uyogo, Urambo Mjini, Urambo DC",79967
80117,"Ukondamoyo, Ukondamoyo, Urambo Mjini, Urambo DC",79967
80126,"Ifuta, Ukondamoyo, Urambo Mjini, Urambo DC",79967
80134,"Kamalendi, Ukondamoyo, Urambo Mjini, Urambo DC",79967
80142,"Tumaini, Ukondamoyo, Urambo Mjini, Urambo DC",79967
80149,"Muungano, Muungano, Urambo Mjini, Urambo DC",79967
80157,"Kalemela'A', Muungano, Urambo Mjini, Urambo DC",79967
80163,"Magulungu, Muungano, Urambo Mjini, Urambo DC",79967
80168,"Kalemela 'B', Muungano, Urambo Mjini, Urambo DC",79967
80193,"Kalembela, Kiloleni, Ussoke, Urambo DC",79967
80198,"Kinhwa, Kiloleni, Ussoke, Urambo DC",79967
80202,"Kiloleni, Kiloleni, Ussoke, Urambo DC",79967
80207,"Mwinyi, Kiloleni, Ussoke, Urambo DC",79967
80211,"Usisya, Usisya, Ussoke, Urambo DC",79967
80215,"Katunguru, Usisya, Ussoke, Urambo DC",79967
80220,"Mabundulu, Usisya, Ussoke, Urambo DC",79967
80225,"Sipungu, Usisya, Ussoke, Urambo DC",79967
80231,"Ussoke, Ussoke, Ussoke, Urambo DC",79967
80239,"Usongelani, Ussoke, Ussoke, Urambo DC",79967
80243,"Itegamatwi, Ussoke, Ussoke, Urambo DC",79967
80250,"Ussoke Mlimani, Uyumbu, Ussoke, Urambo DC",79967
80258,"Nsogolo, Uyumbu, Ussoke, Urambo DC",79967
80264,"Yelayela, Uyumbu, Ussoke, Urambo DC",79967
80269,"Izimbili, Uyumbu, Ussoke, Urambo DC",79967
80275,"Msengesi, Uyumbu, Ussoke, Urambo DC",79967
80280,"Tebela, Uyumbu, Ussoke, Urambo DC",79967
80286,"Ugalla, Ugalla, Ussoke, Urambo DC",79967
80290,"Izengabatogilwe, Ugalla, Ussoke, Urambo DC",79967
80296,"Isongwa, Ugalla, Ussoke, Urambo DC",79967
80306,"Swahili, Ngamiani Kati, Ngamiani Kati, Tanga CC",80303
80307,"Karafuu, Ngamiani Kati, Ngamiani Kati, Tanga CC",80303
80308,"Lumumba, Ngamiani Kati, Ngamiani Kati, Tanga CC",80303
80309,"Makoko, Ngamiani Kati, Ngamiani Kati, Tanga CC",80303
80310,"Mikwakwani, Ngamiani Kati, Ngamiani Kati, Tanga CC",80303
80311,"Maua, Ngamiani Kati, Ngamiani Kati, Tanga CC",80303
80312,"Msikiti, Ngamiani Kati, Ngamiani Kati, Tanga CC",80303
80313,"Taifa Road, Ngamiani Kati, Ngamiani Kati, Tanga CC",80303
80315,"Jamhuri A, Ngamiani Kusini, Ngamiani Kati, Tanga CC",80303
80316,"Jamhuri B, Ngamiani Kusini, Ngamiani Kati, Tanga CC",80303
80317,"Mapinduzi A, Ngamiani Kusini, Ngamiani Kati, Tanga CC",80303
80318,"Mapinduzi B, Ngamiani Kusini, Ngamiani Kati, Tanga CC",80303
80319,"Muungano A, Ngamiani Kusini, Ngamiani Kati, Tanga CC",80303
80320,"Muungano B, Ngamiani Kusini, Ngamiani Kati, Tanga CC",80303
80321,"Azimio A, Ngamiani Kusini, Ngamiani Kati, Tanga CC",80303
80322,"Azimio B, Ngamiani Kusini, Ngamiani Kati, Tanga CC",80303
80324,"Chuda Quarters, Majengo, Ngamiani Kati, Tanga CC",80303
80325,"Chuda Youth, Majengo, Ngamiani Kati, Tanga CC",80303
80326,"Kanisani, Majengo, Ngamiani Kati, Tanga CC",80303
80327,"Masiwani, Majengo, Ngamiani Kati, Tanga CC",80303
80328,"Umba, Majengo, Ngamiani Kati, Tanga CC",80303
80329,"Chuda Reli, Majengo, Ngamiani Kati, Tanga CC",80303
80330,"Tembo Bar, Majengo, Ngamiani Kati, Tanga CC",80303
80331,"Fadhila, Majengo, Ngamiani Kati, Tanga CC",80303
80332,"Tangulia, Majengo, Ngamiani Kati, Tanga CC",80303
80333,"Tawakali, Majengo, Ngamiani Kati, Tanga CC",80303
80335,"Madina, Msambweni, Ngamiani Kati, Tanga CC",80303
80336,"Msambweni A, Msambweni, Ngamiani Kati, Tanga CC",80303
80337,"Msambweni B, Msambweni, Ngamiani Kati, Tanga CC",80303
80338,"Msambweni C, Msambweni, Ngamiani Kati, Tanga CC",80303
80339,"TAMTA, Msambweni, Ngamiani Kati, Tanga CC",80303
80340,"Mabawa, Msambweni, Ngamiani Kati, Tanga CC",80303
80342,"Majengo, Mwanzage, Ngamiani Kati, Tanga CC",80303
80343,"Maguzoni, Mwanzage, Ngamiani Kati, Tanga CC",80303
80344,"Mwakizaro, Mwanzage, Ngamiani Kati, Tanga CC",80303
80345,"Mwanzage, Mwanzage, Ngamiani Kati, Tanga CC",80303
80347,"Tapa, Mabawa, Ngamiani Kati, Tanga CC",80303
80348,"Mabawa A, Mabawa, Ngamiani Kati, Tanga CC",80303
80349,"Mabawa B, Mabawa, Ngamiani Kati, Tanga CC",80303
80350,"Mikanjuni A, Mabawa, Ngamiani Kati, Tanga CC",80303
80351,"Mikanjuni B, Mabawa, Ngamiani Kati, Tanga CC",80303
80352,"Kwa Kaeza A, Mabawa, Ngamiani Kati, Tanga CC",80303
80353,"Kwa Kaeza B, Mabawa, Ngamiani Kati, Tanga CC",80303
80354,"Donge, Mabawa, Ngamiani Kati, Tanga CC",80303
80356,"Miembeni A, Magaoni, Ngamiani Kati, Tanga CC",80303
80357,"Miembeni B, Magaoni, Ngamiani Kati, Tanga CC",80303
80358,"Magaoni A, Magaoni, Ngamiani Kati, Tanga CC",80303
80359,"Magaoni B, Magaoni, Ngamiani Kati, Tanga CC",80303
80360,"Swahili, Magaoni, Ngamiani Kati, Tanga CC",80303
80361,"Kiboi, Magaoni, Ngamiani Kati, Tanga CC",80303
80364,"Askari, Ngamiani Kaskazini, Ngamiani Kaskazini, Tanga CC",80303
80365,"Karafuu, Ngamiani Kaskazini, Ngamiani Kaskazini, Tanga CC",80303
80366,"Lumumba, Ngamiani Kaskazini, Ngamiani Kaskazini, Tanga CC",80303
80367,"Makoko, Ngamiani Kaskazini, Ngamiani Kaskazini, Tanga CC",80303
80368,"Mkwakwani, Ngamiani Kaskazini, Ngamiani Kaskazini, Tanga CC",80303
80369,"Maua, Ngamiani Kaskazini, Ngamiani Kaskazini, Tanga CC",80303
80370,"Swahili, Ngamiani Kaskazini, Ngamiani Kaskazini, Tanga CC",80303
80371,"Pangani Road, Ngamiani Kaskazini, Ngamiani Kaskazini, Tanga CC",80303
80373,"Raskazone, Central, Ngamiani Kaskazini, Tanga CC",80303
80374,"Bombo Area, Central, Ngamiani Kaskazini, Tanga CC",80303
80375,"Amboni Road, Central, Ngamiani Kaskazini, Tanga CC",80303
80376,"Darajani, Central, Ngamiani Kaskazini, Tanga CC",80303
80377,"Sakarani, Central, Ngamiani Kaskazini, Tanga CC",80303
80378,"Posta, Central, Ngamiani Kaskazini, Tanga CC",80303
80379,"Central, Central, Ngamiani Kaskazini, Tanga CC",80303
80380,"New Hotel, Central, Ngamiani Kaskazini, Tanga CC",80303
80381,"Halmashauri ya Jiji, Central, Ngamiani Kaskazini, Tanga CC",80303
80382,"Miaka 21, Central, Ngamiani Kaskazini, Tanga CC",80303
80383,"Railway, Central, Ngamiani Kaskazini, Tanga CC",80303
80385,"Usagara A, Usagara, Ngamiani Kaskazini, Tanga CC",80303
80386,"Usagara B, Usagara, Ngamiani Kaskazini, Tanga CC",80303
80387,"Usagara C, Usagara, Ngamiani Kaskazini, Tanga CC",80303
80388,"Usagara Kati, Usagara, Ngamiani Kaskazini, Tanga CC",80303
80389,"Usagara Kijijini, Usagara, Ngamiani Kaskazini, Tanga CC",80303
80391,"Community Centre A, Makorora, Ngamiani Kaskazini, Tanga CC",80303
80392,"Community  Centre B, Makorora, Ngamiani Kaskazini, Tanga CC",80303
80393,"Kombezi A, Makorora, Ngamiani Kaskazini, Tanga CC",80303
80394,"Kombezi B, Makorora, Ngamiani Kaskazini, Tanga CC",80303
80395,"Makorora Kati, Makorora, Ngamiani Kaskazini, Tanga CC",80303
80396,"Mtakuja, Makorora, Ngamiani Kaskazini, Tanga CC",80303
80398,"Mzingani, Mzingani, Ngamiani Kaskazini, Tanga CC",80303
80399,"Muheza, Mzingani, Ngamiani Kaskazini, Tanga CC",80303
80400,"Suji, Mzingani, Ngamiani Kaskazini, Tanga CC",80303
80401,"Mbolea, Mzingani, Ngamiani Kaskazini, Tanga CC",80303
80402,"Bondeni, Mzingani, Ngamiani Kaskazini, Tanga CC",80303
80403,"Sahare, Mzingani, Ngamiani Kaskazini, Tanga CC",80303
80404,"Majengo Mapya, Mzingani, Ngamiani Kaskazini, Tanga CC",80303
80405,"Msikitini, Mzingani, Ngamiani Kaskazini, Tanga CC",80303
80407,"Mnyanjani, Mnyanjani, Ngamiani Kaskazini, Tanga CC",80303
80408,"Kwanjeka Majengo, Mnyanjani, Ngamiani Kaskazini, Tanga CC",80303
80409,"Kwanjeka A, Mnyanjani, Ngamiani Kaskazini, Tanga CC",80303
80410,"Kwanjeka  Nyota, Mnyanjani, Ngamiani Kaskazini, Tanga CC",80303
80411,"Mtambwe Kiungani, Mnyanjani, Ngamiani Kaskazini, Tanga CC",80303
80412,"Makoko/Ndumi, Mnyanjani, Ngamiani Kaskazini, Tanga CC",80303
